stock,endDate,totalAssets,totalLiab,totalStockholderEquity,asset_liability_ratio,debt_to_equity_ratio
EPRT,2017-12-31,942220000.0,760818000.0,181402000.0,80.75,4.19
EPRT,2016-12-31,466288000.0,291638000.0,174650000.0,62.54,1.67
REXN,2019-12-31,12968772.0,3010818.0,9957954.0,23.22,0.3
REXN,2018-12-31,16042926.0,5480036.0,10562890.0,34.16,0.52
REXN,2017-12-31,28287881.0,11519285.0,16768596.0,40.72,0.69
REXN,2016-12-31,21043532.0,3985070.0,17058462.0,18.94,0.23
ALLY,2019-12-31,180644000000.0,166228000000.0,14416000000.0,92.02,11.53
ALLY,2018-12-31,178869000000.0,165601000000.0,13268000000.0,92.58,12.48
ALLY,2017-12-31,167148000000.0,153654000000.0,13494000000.0,91.93,11.39
ALLY,2016-12-31,163728000000.0,150411000000.0,13317000000.0,91.87,11.29
ETH,2019-06-30,510351000.0,146422000.0,363866000.0,28.69,0.4
ETH,2018-06-30,530433000.0,146563000.0,383731000.0,27.63,0.38
ETH,2017-06-30,568222000.0,167326000.0,400706000.0,29.45,0.42
ETH,2016-06-30,577409000.0,185207000.0,391998000.0,32.08,0.47
EXTN,2019-12-31,1418004000.0,1008466000.0,409538000.0,71.12,2.46
EXTN,2018-12-31,1567054000.0,1014233000.0,552821000.0,64.72,1.83
EXTN,2017-12-31,1460807000.0,906021000.0,554786000.0,62.02,1.63
EXTN,2016-12-31,1374778000.0,818007000.0,556771000.0,59.5,1.47
IHC,2019-12-31,1054303000.0,592354000.0,459694000.0,56.18,1.29
IHC,2018-12-31,1037516000.0,583902000.0,448749000.0,56.28,1.3
IHC,2017-12-31,1040623000.0,604315000.0,431544000.0,58.07,1.4
IHC,2016-12-31,1134464000.0,695208000.0,436559000.0,61.28,1.59
ATEC,2019-12-31,169948000.0,102714000.0,43631000.0,60.44,2.35
ATEC,2018-12-31,129477000.0,88300000.0,17574000.0,68.2,5.02
ATEC,2017-12-31,84660000.0,87715000.0,-26658000.0,103.61,-3.29
ATEC,2016-12-31,94188000.0,112089000.0,-41504000.0,119.01,-2.7
LXRX,2019-12-31,417715000.0,300614000.0,117101000.0,71.97,2.57
LXRX,2018-12-31,284136000.0,310541000.0,-26405000.0,109.29,-11.76
LXRX,2017-12-31,436539000.0,368274000.0,68265000.0,84.36,5.39
LXRX,2016-12-31,475625000.0,318224000.0,157401000.0,66.91,2.02
NRP,2019-12-31,1085907000.0,585292000.0,335693000.0,53.9,1.74
NRP,2018-12-31,1341647000.0,756514000.0,418467000.0,56.39,1.81
NRP,2017-12-31,1389164000.0,953916000.0,263354000.0,68.67,3.62
NRP,2016-12-31,1448649000.0,1300513000.0,150643000.0,89.77,8.63
SWKH,2019-12-31,254372000.0,17840000.0,236532000.0,7.01,0.08
SWKH,2018-12-31,215662000.0,2605000.0,213057000.0,1.21,0.01
SWKH,2017-12-31,209883000.0,1931000.0,207952000.0,0.92,0.01
SWKH,2016-12-31,208932000.0,871000.0,204305000.0,0.42,0.0
ANCN,2019-12-31,19755000.0,4846000.0,14909000.0,24.53,0.33
ANCN,2018-12-31,12761000.0,2956000.0,9805000.0,23.16,0.3
ANCN,2017-12-31,2087000.0,2696000.0,-609000.0,129.18,-4.43
ANCN,2016-12-31,5649033.0,2356319.0,3292715.0,41.71,0.72
SITC,2019-12-31,4093622000.0,2112144000.0,1653414000.0,51.6,1.28
SITC,2018-12-31,4206331000.0,2133329000.0,1545074000.0,50.72,1.38
SITC,2017-12-31,7170073000.0,4272635000.0,2365932000.0,59.59,1.81
SITC,2016-12-31,8197518000.0,4951506000.0,2887515000.0,60.4,1.71
CFB,2019-12-31,4931233000.0,4329589000.0,601644000.0,87.8,7.2
CFB,2018-12-31,4107215000.0,3616879000.0,490324000.0,88.06,7.38
CFB,2017-12-31,2961118000.0,2673971000.0,287135000.0,90.3,9.31
GPI,2019-12-31,5570200000.0,4314500000.0,1255700000.0,77.46,3.44
GPI,2018-12-31,5001100000.0,3905400000.0,1095700000.0,78.09,3.56
GPI,2017-12-31,4871065000.0,3746783000.0,1124282000.0,76.92,3.33
GPI,2016-12-31,4461903000.0,3531703000.0,930200000.0,79.15,3.8
IBM,2019-12-31,152186000000.0,131201000000.0,20841000000.0,86.21,6.3
IBM,2018-12-31,123382000000.0,106452000000.0,16796000000.0,86.28,6.34
IBM,2017-12-31,125356000000.0,107631000000.0,17594000000.0,85.86,6.12
IBM,2016-12-31,117470000000.0,99078000000.0,18246000000.0,84.34,5.43
DESP,2019-12-31,801213000.0,606977000.0,194236000.0,75.76,3.12
DESP,2018-12-31,763947000.0,516373000.0,247574000.0,67.59,2.09
DESP,2017-12-31,738694000.0,520736000.0,217958000.0,70.49,2.39
DESP,2016-12-31,353710000.0,435973000.0,-82263000.0,123.26,-5.3
TLYS,2020-02-01,546640000.0,386739000.0,159901000.0,70.75,2.42
TLYS,2019-02-02,293168000.0,129841000.0,163327000.0,44.29,0.79
TLYS,2018-02-03,290111000.0,129686000.0,160425000.0,44.7,0.81
TLYS,2017-01-28,290506000.0,101286000.0,189220000.0,34.87,0.54
MSB,2020-01-31,23647374.0,11816357.0,11831017.0,49.97,1.0
MSB,2019-01-31,35454014.0,18648322.0,16805692.0,52.6,1.11
MSB,2018-01-31,26222284.0,15615606.0,10606678.0,59.55,1.47
MSB,2017-01-31,14249882.0,4044409.0,10205473.0,28.38,0.4
AINV,2020-03-31,2871058000.0,1846743000.0,1024315000.0,64.32,1.8
AINV,2019-03-31,2497797000.0,1185170000.0,1312627000.0,47.45,0.9
AINV,2018-03-31,2311810000.0,893724000.0,1418086000.0,38.66,0.63
AINV,2017-03-31,2410120000.0,928323000.0,1481797000.0,38.52,0.63
DLPH,2019-12-31,3747000000.0,3292000000.0,315000000.0,87.86,10.45
DLPH,2018-12-31,3893000000.0,3455000000.0,292000000.0,88.75,11.83
DLPH,2017-12-31,3793000000.0,3561000000.0,68000000.0,93.88,52.37
DLPH,2016-12-31,2899000000.0,1717000000.0,1026000000.0,59.23,1.67
MATX,2019-12-31,2845400000.0,2039700000.0,805700000.0,71.68,2.53
MATX,2018-12-31,2430400000.0,1675100000.0,755300000.0,68.92,2.22
MATX,2017-12-31,2251600000.0,1574400000.0,677200000.0,69.92,2.32
MATX,2016-12-31,2015500000.0,1520600000.0,494900000.0,75.45,3.07
ATRC,2019-12-31,557880000.0,310537000.0,247343000.0,55.66,1.26
ATRC,2018-12-31,356759000.0,107378000.0,249381000.0,30.1,0.43
ATRC,2017-12-31,267704000.0,106538000.0,161166000.0,39.8,0.66
ATRC,2016-12-31,276421000.0,107979000.0,168442000.0,39.06,0.64
SHAK,2019-12-25,968268000.0,646283000.0,298817000.0,66.75,2.16
SHAK,2018-12-26,610532000.0,337077000.0,226075000.0,55.21,1.49
SHAK,2017-12-27,470606000.0,246127000.0,169492000.0,52.3,1.45
SHAK,2016-12-28,538194000.0,336841000.0,152188000.0,62.59,2.21
SCHN,2019-08-31,1160746000.0,459450000.0,696964000.0,39.58,0.66
SCHN,2018-08-31,1104817000.0,434707000.0,666078000.0,39.35,0.65
SCHN,2017-08-31,933755000.0,396262000.0,533586000.0,42.44,0.74
SCHN,2016-08-31,891429000.0,389997000.0,497721000.0,43.75,0.78
AMH,2019-12-31,9100109000.0,3081319000.0,5335072000.0,33.86,0.58
AMH,2018-12-31,9001481000.0,3027739000.0,5251611000.0,33.64,0.58
AMH,2017-12-31,8608768000.0,2703474000.0,5149245000.0,31.4,0.53
AMH,2016-12-31,8107210000.0,3099780000.0,4192566000.0,38.23,0.74
CHUY,2019-12-29,446069000.0,251133000.0,194936000.0,56.3,1.29
CHUY,2018-12-30,277084000.0,83233000.0,193851000.0,30.04,0.43
CHUY,2017-12-31,271967000.0,83005000.0,188962000.0,30.52,0.44
CHUY,2016-12-25,240728000.0,83663000.0,157065000.0,34.75,0.53
WDR,2019-12-31,1266328000.0,438226000.0,808897000.0,34.61,0.54
WDR,2018-12-31,1344079000.0,449166000.0,883450000.0,33.42,0.51
WDR,2017-12-31,1384362000.0,496969000.0,872884000.0,35.9,0.57
WDR,2016-12-31,1406272000.0,551617000.0,844002000.0,39.23,0.65
CARG,2019-12-31,393623000.0,136768000.0,256855000.0,34.75,0.53
CARG,2018-12-31,268290000.0,74179000.0,194111000.0,27.65,0.38
CARG,2017-12-31,176594000.0,49569000.0,127025000.0,28.07,0.39
CARG,2016-12-31,100331000.0,35605000.0,-67972000.0,35.49,-0.52
PZG,2019-06-30,49275729.0,1945987.0,47329742.0,3.95,0.04
PZG,2018-06-30,51196620.0,2000513.0,49196107.0,3.91,0.04
PZG,2017-06-30,50700189.0,2134161.0,48566028.0,4.21,0.04
PZG,2016-06-30,35484027.0,1577840.0,33906187.0,4.45,0.05
JVA,2019-10-31,39686724.0,12956001.0,25264077.0,32.65,0.51
JVA,2018-10-31,38834077.0,12844259.0,24881776.0,33.07,0.52
JVA,2017-10-31,40000410.0,14408949.0,24951549.0,36.02,0.58
JVA,2016-10-31,37023893.0,12110356.0,24539203.0,32.71,0.49
IDN,2019-12-31,13997171.0,2247658.0,11749513.0,16.06,0.19
IDN,2018-12-31,14460781.0,1541076.0,12919705.0,10.66,0.12
IDN,2017-12-31,17882104.0,1873051.0,16009053.0,10.47,0.12
IDN,2016-12-31,14533525.0,1598074.0,12935451.0,11.0,0.12
KDP,2019-12-31,49518000000.0,26261000000.0,23257000000.0,53.03,1.13
KDP,2018-12-31,48918000000.0,26385000000.0,22533000000.0,53.94,1.17
KDP,2017-12-31,15744000000.0,8081000000.0,7398000000.0,51.33,1.09
KDP,2017-09-30,16105623000.0,9058950000.0,6827881000.0,56.25,1.33
TXT,2020-01-04,15018000000.0,9500000000.0,5518000000.0,63.26,1.72
TXT,2018-12-29,14264000000.0,9072000000.0,5192000000.0,63.6,1.75
TXT,2017-12-30,15340000000.0,9693000000.0,5647000000.0,63.19,1.72
TXT,2016-12-31,15358000000.0,9784000000.0,5574000000.0,63.71,1.76
BYFC,2019-12-31,440369000.0,391521000.0,48848000.0,88.91,8.02
BYFC,2018-12-31,409397000.0,360961000.0,48436000.0,88.17,7.45
BYFC,2017-12-31,413704000.0,365973000.0,47731000.0,88.46,7.67
BYFC,2016-12-31,429083000.0,383557000.0,45526000.0,89.39,8.43
CHCI,2019-12-31,19933000.0,11576000.0,1592000.0,58.07,7.27
CHCI,2018-12-31,35100000.0,29283000.0,-17082000.0,83.43,-1.71
CHCI,2017-12-31,51158000.0,48548000.0,-14818000.0,94.9,-3.28
CHCI,2016-12-31,59821000.0,51444000.0,-11155000.0,86.0,-4.61
VLT,2020-02-29,140320113.0,43313427.0,97006686.0,30.87,0.45
VLT,2019-02-28,175357027.0,49857249.0,125499778.0,28.43,0.4
VLT,2018-02-28,177609694.0,48093881.0,129515813.0,27.08,0.37
VLT,2017-02-28,182355329.0,49572615.0,132782714.0,27.18,0.37
BHB,2019-12-31,3669128000.0,3272721000.0,396407000.0,89.2,8.26
BHB,2018-12-31,3608487000.0,3237908000.0,370579000.0,89.73,8.74
BHB,2017-12-31,3565184000.0,3210543000.0,354641000.0,90.05,9.05
BHB,2016-12-31,1755349000.0,1598609000.0,156740000.0,91.07,10.2
OVLY,2019-12-31,1147785000.0,1035215000.0,112570000.0,90.19,9.2
OVLY,2018-12-31,1094887000.0,995849000.0,99038000.0,90.95,10.06
OVLY,2017-12-31,1034852000.0,944085000.0,90767000.0,91.23,10.4
OVLY,2016-12-31,1002110000.0,919660000.0,82450000.0,91.77,11.15
WST,2019-12-31,2341400000.0,768200000.0,1573200000.0,32.81,0.49
WST,2018-12-31,1978900000.0,582600000.0,1396300000.0,29.44,0.42
WST,2017-12-31,1862800000.0,582900000.0,1279900000.0,31.29,0.46
WST,2016-12-31,1716700000.0,599200000.0,1117500000.0,34.9,0.54
CLM,2019-12-31,815703476.0,5105273.0,810598203.0,0.63,0.01
CLM,2018-12-31,765118688.0,2883058.0,762235630.0,0.38,0.0
CLM,2017-12-31,606718821.0,10280155.0,596438666.0,1.69,0.02
CLM,2016-12-31,385406767.0,5382368.0,380024399.0,1.4,0.01
AMTB,2019-12-31,7985399000.0,7150698000.0,834701000.0,89.55,8.57
AMTB,2018-12-31,8124347000.0,7376929000.0,747418000.0,90.8,9.87
AMTB,2017-12-31,8436767000.0,7683317000.0,753450000.0,91.07,10.2
AMTB,2016-12-31,8434264000.0,7729527000.0,704737000.0,91.64,10.97
CBFV,2019-12-31,1321537000.0,1170440000.0,151097000.0,88.57,7.75
CBFV,2018-12-31,1281701000.0,1144076000.0,137625000.0,89.26,8.31
CBFV,2017-12-31,934486000.0,841230000.0,93256000.0,90.02,9.02
CBFV,2016-12-31,846075000.0,756606000.0,89469000.0,89.43,8.46
PNNT,2019-09-30,1285838013.0,703932345.0,581905668.0,54.75,1.21
PNNT,2018-09-30,1160118827.0,531216932.0,628901895.0,45.79,0.84
PNNT,2017-09-30,1202195841.0,555387370.0,646808471.0,46.2,0.86
PNNT,2016-09-30,1238935878.0,595569022.0,643366856.0,48.07,0.93
BNGO,2019-12-31,30207866.0,26594148.0,3613718.0,88.04,7.36
BNGO,2018-12-31,24802421.0,14665070.0,10137351.0,59.13,1.45
BNGO,2017-12-31,10145153.0,17362227.0,-50227211.0,171.14,-0.35
BNGO,2016-12-31,14787737.0,16630182.0,-27258972.0,112.46,-0.61
NEN,2019-12-31,294293649.0,332117437.0,-37446961.0,112.85,-8.87
NEN,2018-12-31,247035340.0,282659350.0,-35269177.0,114.42,-8.01
NEN,2017-12-31,226807236.0,262122413.0,-34963432.0,115.57,-7.5
NEN,2016-12-31,190562066.0,224786792.0,-33883886.0,117.96,-6.63
CAMP,2020-02-29,495805000.0,357886000.0,137919000.0,72.18,2.59
CAMP,2019-02-28,603626000.0,397973000.0,205653000.0,65.93,1.94
CAMP,2018-02-28,472993000.0,274077000.0,198916000.0,57.95,1.38
CAMP,2017-02-28,408139000.0,244897000.0,163242000.0,60.0,1.5
OHI,2019-12-31,9796124000.0,5459530000.0,4135428000.0,55.73,1.32
OHI,2018-12-31,8590877000.0,4826393000.0,3444441000.0,56.18,1.4
OHI,2017-12-31,8773305000.0,4885047000.0,3555091000.0,55.68,1.37
OHI,2016-12-31,8949260000.0,4737274000.0,3858745000.0,52.93,1.23
OII,2019-12-31,2740663000.0,1665254000.0,1069346000.0,60.76,1.56
OII,2018-12-31,2824998000.0,1409700000.0,1409235000.0,49.9,1.0
OII,2017-12-31,3023950000.0,1359432000.0,1659164000.0,44.96,0.82
OII,2016-12-31,3130315000.0,1613672000.0,1516643000.0,51.55,1.06
HYB,2019-12-31,328875000.0,94790000.0,234085000.0,28.82,0.4
HYB,2018-12-31,305916000.0,98023000.0,207893000.0,32.04,0.47
HYB,2017-12-31,331268000.0,93024000.0,238244000.0,28.08,0.39
HYB,2016-12-31,324732000.0,93640000.0,231092000.0,28.84,0.41
CAR,2019-12-31,23126000000.0,22470000000.0,656000000.0,97.16,34.25
CAR,2018-12-31,19149000000.0,18735000000.0,414000000.0,97.84,45.25
CAR,2017-12-31,17699000000.0,17126000000.0,573000000.0,96.76,29.89
CAR,2016-12-31,17643000000.0,17422000000.0,221000000.0,98.75,78.83
QADB,2020-01-31,322804000.0,206739000.0,116065000.0,64.04,1.78
QADB,2019-01-31,317174000.0,183927000.0,133247000.0,57.99,1.38
QADB,2018-01-31,299817000.0,194189000.0,105628000.0,64.77,1.84
QADB,2017-01-31,280890000.0,168204000.0,112686000.0,59.88,1.49
HSTO,2019-12-31,2942000.0,1550000.0,-37069000.0,52.69,-0.04
HSTO,2018-12-31,4747000.0,3294000.0,-34656000.0,69.39,-0.1
HSTO,2017-12-31,9282000.0,8588000.0,-28834000.0,92.52,-0.3
NH,2019-12-31,266487000.0,323623000.0,-57136000.0,121.44,-5.66
NH,2018-12-31,286337000.0,283506000.0,2831000.0,99.01,100.14
NH,2017-12-31,449195000.0,255893000.0,193302000.0,56.97,1.32
NH,2016-12-31,684391000.0,272797000.0,411594000.0,39.86,0.66
MFIN,2019-12-31,1541667000.0,1207199000.0,263148000.0,78.3,4.59
MFIN,2018-12-31,1381846000.0,1091642000.0,262608000.0,79.0,4.16
MFIN,2017-12-31,635522000.0,348363000.0,287159000.0,54.82,1.21
MFIN,2016-12-31,689377000.0,403281000.0,286096000.0,58.5,1.41
SYNH,2019-12-31,7453795000.0,4424141000.0,3029654000.0,59.35,1.46
SYNH,2018-12-31,7254909000.0,4398765000.0,2856144000.0,60.63,1.54
SYNH,2017-12-31,7285867000.0,4263288000.0,3022579000.0,58.51,1.41
SYNH,2016-12-31,1288507000.0,987034000.0,301473000.0,76.6,3.27
HOV,2019-10-31,1881424000.0,2371200000.0,-625762000.0,126.03,-3.79
HOV,2018-10-31,1662042000.0,2115546000.0,-588803000.0,127.29,-3.59
HOV,2017-10-31,1900898000.0,2361269000.0,-595670000.0,124.22,-3.96
HOV,2016-10-31,2354956000.0,2483466000.0,-263809000.0,105.46,-9.41
SP,2019-12-31,1479600000.0,1105700000.0,374100000.0,74.73,2.96
SP,2018-12-31,1072300000.0,703700000.0,368500000.0,65.63,1.91
SP,2017-12-31,762900000.0,449800000.0,312900000.0,58.96,1.44
SP,2016-12-31,778600000.0,510200000.0,268200000.0,65.53,1.9
W,2019-12-31,2953048000.0,3897256000.0,-944208000.0,131.97,-4.13
W,2018-12-31,1890850000.0,2221571000.0,-330721000.0,117.49,-6.72
W,2017-12-31,1213403000.0,1261732000.0,-48329000.0,103.98,-26.11
W,2016-12-31,761683000.0,682299000.0,79384000.0,89.58,8.59
GNTY,2019-12-31,2318444000.0,2056893000.0,261551000.0,88.72,7.86
GNTY,2018-12-31,2266970000.0,2022387000.0,244583000.0,89.21,8.27
GNTY,2017-12-31,1962624000.0,1755279000.0,207345000.0,89.44,8.47
GNTY,2016-12-31,1828336000.0,1718083000.0,110253000.0,93.97,15.58
WNS,2020-03-31,1012300000.0,425200000.0,587100000.0,42.0,0.72
WNS,2019-03-31,785630000.0,233211000.0,552419000.0,29.68,0.42
WNS,2018-03-31,759563000.0,264607000.0,494956000.0,34.84,0.53
WNS,2017-03-31,704123000.0,289057000.0,415066000.0,41.05,0.7
EXP,2020-03-31,2961020000.0,1993177000.0,967843000.0,67.31,2.06
EXP,2019-03-31,2169163000.0,959676000.0,1209487000.0,44.24,0.79
EXP,2018-03-31,2368003000.0,950313000.0,1417690000.0,40.13,0.67
EXP,2017-03-31,2247124000.0,1043674000.0,1203450000.0,46.44,0.87
AKR,2019-12-31,4309114000.0,2122149000.0,1542308000.0,49.25,1.38
AKR,2018-12-31,3958780000.0,1876833000.0,1459505000.0,47.41,1.29
AKR,2017-12-31,3960247000.0,1744608000.0,1567199000.0,44.05,1.11
AKR,2016-12-31,3995960000.0,1817835000.0,1588577000.0,45.49,1.14
VNCE,2020-02-01,362302000.0,231522000.0,130780000.0,63.9,1.77
VNCE,2019-02-02,234931000.0,160831000.0,74100000.0,68.46,2.17
VNCE,2018-02-03,234534000.0,159765000.0,74769000.0,68.12,2.14
VNCE,2017-01-28,239480000.0,253461000.0,-13981000.0,105.84,-18.13
LSBK,2019-12-31,610869000.0,528029000.0,82840000.0,86.44,6.37
LSBK,2018-12-31,545708000.0,465904000.0,79804000.0,85.38,5.84
LSBK,2017-12-31,518977000.0,440602000.0,78375000.0,84.9,5.62
LSBK,2016-12-31,489174000.0,413144000.0,76030000.0,84.46,5.43
EYPT,2019-12-31,72971000.0,64641000.0,8330000.0,88.58,7.76
EYPT,2018-12-31,78168000.0,40535000.0,37633000.0,51.86,1.08
EYPT,2018-06-30,71670000.0,59983000.0,11687000.0,83.69,5.13
EYPT,2017-06-30,18677000.0,5341000.0,13336000.0,28.6,0.4
WSO,2019-12-31,2556161000.0,841394000.0,1435427000.0,32.92,0.59
WSO,2018-12-31,2161033000.0,559320000.0,1347849000.0,25.88,0.41
WSO,2017-12-31,2046877000.0,495900000.0,1297953000.0,24.23,0.38
WSO,2016-12-31,1874649000.0,622901000.0,1005828000.0,33.23,0.62
OCN,2019-12-31,10406199000.0,9994188000.0,412011000.0,96.04,24.26
OCN,2018-12-31,9394216000.0,8839511000.0,554705000.0,94.1,15.94
OCN,2017-12-31,8403164000.0,7856290000.0,545040000.0,93.49,14.41
OCN,2016-12-31,7655663000.0,7000380000.0,652958000.0,91.44,10.72
LSTR,2019-12-28,1427711000.0,706242000.0,721469000.0,49.47,0.98
LSTR,2018-12-29,1380564000.0,691431000.0,686824000.0,50.08,1.01
LSTR,2017-12-30,1352460000.0,698583000.0,650672000.0,51.65,1.07
LSTR,2016-12-31,1096591000.0,554034000.0,542557000.0,50.52,1.02
BY,2019-12-31,5521809000.0,4771694000.0,739677000.0,86.42,6.45
BY,2018-12-31,4942574000.0,4291902000.0,640234000.0,86.84,6.7
BY,2017-12-31,3366130000.0,2907552000.0,448140000.0,86.38,6.49
BY,2016-12-31,3295830000.0,2913172000.0,357217000.0,88.39,8.16
DHX,2019-12-31,278321000.0,117126000.0,161195000.0,42.08,0.73
DHX,2018-12-31,258385000.0,113030000.0,145355000.0,43.74,0.78
DHX,2017-12-31,295718000.0,163077000.0,132641000.0,55.15,1.23
DHX,2016-12-31,310095000.0,206212000.0,103883000.0,66.5,1.99
SRE,2019-12-31,65665000000.0,43860000000.0,17671000000.0,66.79,2.48
SRE,2018-12-31,60638000000.0,41390000000.0,14880000000.0,68.26,2.78
SRE,2017-12-31,50454000000.0,35314000000.0,12670000000.0,69.99,2.79
SRE,2016-12-31,47786000000.0,32545000000.0,12951000000.0,68.11,2.51
TFSL,2019-09-30,14542356000.0,12845602000.0,1696754000.0,88.33,7.57
TFSL,2018-09-30,14137331000.0,12378927000.0,1758404000.0,87.56,7.04
TFSL,2017-09-30,13692563000.0,12002604000.0,1689959000.0,87.66,7.1
TFSL,2016-09-30,12906062000.0,11245604000.0,1660458000.0,87.13,6.77
RM,2019-12-31,1158540000.0,855757000.0,302783000.0,73.87,2.83
RM,2018-12-31,956395000.0,677234000.0,279161000.0,70.81,2.43
RM,2017-12-31,829483000.0,590072000.0,239411000.0,71.14,2.46
RM,2016-12-31,712224000.0,504749000.0,207475000.0,70.87,2.43
CCNE,2019-12-31,3763659000.0,3458693000.0,304966000.0,91.9,11.34
CCNE,2018-12-31,3221521000.0,2958691000.0,262830000.0,91.84,11.26
CCNE,2017-12-31,2768773000.0,2524863000.0,243910000.0,91.19,10.35
CCNE,2016-12-31,2573821000.0,2362037000.0,211784000.0,91.77,11.15
FPAY,2019-12-31,52214892.0,42246617.0,-12839680.0,80.91,-3.29
FPAY,2018-12-31,48626315.0,40133639.0,-14656349.0,82.53,-2.74
FPAY,2017-12-31,34008626.0,27684714.0,-16825113.0,81.4,-1.65
FPAY,2016-12-31,29155624.0,14629903.0,-8641604.0,50.18,-1.69
APWC,2019-12-31,298911000.0,70476000.0,153854000.0,23.58,0.46
APWC,2018-12-31,305798000.0,83982000.0,150028000.0,27.46,0.56
APWC,2017-12-31,334843000.0,112017000.0,153328000.0,33.45,0.73
APWC,2016-12-31,293596000.0,96421000.0,135950000.0,32.84,0.71
AIV,2019-12-31,6828739000.0,4866164000.0,1780649000.0,71.26,2.73
AIV,2018-12-31,6190004000.0,4325072000.0,1574419000.0,69.87,2.75
AIV,2017-12-31,6079040000.0,4321750000.0,1538144000.0,71.09,2.81
AIV,2016-12-31,6232818000.0,4184651000.0,1668903000.0,67.14,2.51
TIF,2020-01-31,6660100000.0,3324700000.0,3322900000.0,49.92,1.0
TIF,2019-01-31,5333000000.0,2202100000.0,3117400000.0,41.29,0.71
TIF,2018-01-31,5468100000.0,2219900000.0,3233400000.0,40.6,0.69
TIF,2017-01-31,5097600000.0,2069200000.0,3013500000.0,40.59,0.69
RVLV,2019-12-31,232290000.0,101526000.0,130764000.0,43.71,0.78
RVLV,2018-12-31,162074000.0,82256000.0,64818000.0,50.75,1.27
RVLV,2017-12-31,123976000.0,75988000.0,33611000.0,61.29,2.26
RVLV,2016-12-31,116085000.0,74008000.0,27353000.0,63.75,2.71
PLXP,2019-12-31,18502746.0,15874631.0,-12091961.0,85.8,-1.31
PLXP,2018-12-31,18388376.0,11944083.0,6444293.0,64.95,1.85
PLXP,2017-12-31,28848573.0,24232181.0,4616392.0,84.0,5.25
PLXP,2016-12-31,616488.0,2935820.0,-2319332.0,476.22,-1.27
NBTB,2019-12-31,9715925000.0,8595528000.0,1120397000.0,88.47,7.67
NBTB,2018-12-31,9556363000.0,8538454000.0,1017909000.0,89.35,8.39
NBTB,2017-12-31,9136812000.0,8178635000.0,958177000.0,89.51,8.54
NBTB,2016-12-31,8867268000.0,7953952000.0,913316000.0,89.7,8.71
BRQS,2018-12-31,80392000.0,102866000.0,-22178000.0,127.96,-4.64
BRQS,2017-12-31,163011000.0,116006000.0,47802000.0,71.16,2.43
BRQS,2016-12-31,78030000.0,64519000.0,-54256000.0,82.68,-1.19
BRQS,2015-12-31,53079000.0,40589000.0,-55031000.0,76.47,-0.74
PTN,2019-06-30,104735136.0,4185892.0,100549204.0,4.0,0.04
PTN,2018-06-30,39016810.0,12051901.0,26964869.0,30.89,0.45
PTN,2017-06-30,56833273.0,61997917.0,-5164684.0,109.09,-12.0
PTN,2016-06-30,10858079.0,28444046.0,-17586007.0,261.96,-1.62
CLS,2019-12-31,3560700000.0,2204500000.0,1356200000.0,61.91,1.63
CLS,2018-12-31,3737700000.0,2405400000.0,1332300000.0,64.36,1.81
CLS,2017-12-31,2964200000.0,1594000000.0,1370200000.0,53.78,1.16
CLS,2017-01-01,2841900000.0,1584100000.0,1257800000.0,55.74,1.26
NRG,2019-12-31,12531000000.0,10853000000.0,1658000000.0,86.61,6.55
NRG,2018-12-31,10628000000.0,11843000000.0,-1234000000.0,111.43,-9.6
NRG,2017-12-31,23355000000.0,21309000000.0,-346000000.0,91.24,-61.59
NRG,2016-12-31,30682000000.0,26190000000.0,2041000000.0,85.36,12.83
SCWX,2020-01-31,1048031000.0,381151000.0,666880000.0,36.37,0.57
SCWX,2019-02-01,1036159000.0,343452000.0,692707000.0,33.15,0.5
SCWX,2018-02-02,1057081000.0,325991000.0,731090000.0,30.84,0.45
SCWX,2017-02-03,995103000.0,303679000.0,691424000.0,30.52,0.44
FUN,2019-12-31,2581145000.0,2591111000.0,-9965000.0,100.39,-260.02
